file_name,Hue_L,Hue_H,Saturation_L,Saturation_H,Brightness_L,Brightness_H,Method
IMG_20240823_140643460.jpg,30,116,0,255,0,181,Automatic
IMG_20240823_140701462_HDR.jpg,30,127,0,255,0,169,Automatic
IMG_20240823_140803561_HDR.jpg,20,130,110,255,0,255,Manual
IMG_20240823_140807347.jpg,30,123,0,255,0,173,Automatic
IMG_20240823_140824654_HDR.jpg,20,130,110,255,0,255,Manual
IMG_20240823_140852497_HDR.jpg,20,130,110,255,0,255,Manual
IMG_20240823_140903811_HDR.jpg,20,130,110,255,0,255,Manual
IMG_20240823_140954038_HDR.jpg,0,200,0,255,0,150,Manual
IMG_20240823_141102381.jpg,40,130,30,255,0,255,Manual
IMG_20240823_141112037_HDR.jpg,30,114,0,255,0,176,Automatic
IMG_20240823_141112037_HDR~2.jpg,30,113,0,255,0,175,Automatic
IMG_20240823_141142449.jpg,20,130,110,255,0,255,Manual
IMG_20240823_141301383.jpg,30,116,0,255,0,164,Automatic
IMG_20240823_141313060.jpg,20,130,110,255,0,255,Manual
IMG_20240823_141318798.jpg,30,106,0,255,0,174,Automatic
IMG_20240823_141336700.jpg,20,130,110,255,0,255,Manual
IMG_20240823_141450365.jpg,30,120,0,255,0,181,Automatic
IMG_20240823_141500728.jpg,20,130,110,255,0,255,Manual
IMG_20240823_141504610.jpg,30,122,0,255,0,158,Automatic
IMG_20240823_141541309.jpg,30,109,0,255,0,171,Automatic
IMG_20240823_141546320_HDR.jpg,20,130,110,255,0,255,Manual
IMG_20240823_141616696_HDR.jpg,30,116,0,255,0,162,Automatic
IMG_20240823_141623063.jpg,30,119,0,255,0,172,Automatic
IMG_20240823_141706283.jpg,30,122,0,255,0,184,Automatic
IMG_20240823_141709554.jpg,30,116,0,255,0,172,Automatic
IMG_20240823_141828980.jpg,30,122,0,255,0,174,Automatic
IMG_20240823_141845696_HDR.jpg,30,116,0,255,0,147,Automatic
IMG_20240823_141902653_HDR.jpg,30,89,0,255,0,192,Automatic
IMG_20240823_141940052_HDR.jpg,0,130,120,255,0,255,Manual
IMG_20240823_141956024_HDR.jpg,30,116,0,255,0,130,Automatic
IMG_20240823_142010860.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142045295.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142055157.jpg,30,106,0,255,0,125,Automatic
IMG_20240823_142116563.jpg,30,102,0,255,0,197,Automatic
IMG_20240823_142220776.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142223953.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142335424.jpg,30,127,0,255,0,166,Automatic
IMG_20240823_142339012_HDR.jpg,30,116,0,255,0,180,Automatic
IMG_20240823_142349175.jpg,30,123,0,255,0,177,Automatic
IMG_20240823_142411837.jpg,30,61,0,255,0,163,Automatic
IMG_20240823_142456255.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142500009.jpg,30,106,0,255,0,171,Automatic
IMG_20240823_142503378.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142507746.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142511228.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142543931.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142647593.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142650447.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142653507.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142748030.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142831212.jpg,20,130,110,255,0,255,Manual
IMG_20240823_142834835.jpg,30,125,0,255,0,169,Automatic
IMG_20240823_142839231.jpg,0,130,120,255,0,255,Manual
